IsoYear,BasicPlusPct,LimitedPct,UnimprovedPct,SurfacePct
COG2005,60.5769397308556,9.90635036708908,21.7102829916093,7.80642691044597
COK2005,>99,<1,<1,<1
COL2005,93.4534280310835,<1,3.74352273131762,2.64261025251143
COM2005,87.5090844921955,4.55304603318115,6.6251506594059,1.31271881521747
CPV2005,80.7759271240546,10.8729003490727,8.04642092473508,<1
CRI2005,96.4921818938613,<1,1.38242945479102,1.85306061415369
CUB2005,92.4415137233702,3.0242430283947,3.92209300619068,<1
CUW2005,98.9977253190822,<1,1.00227468091784,<1
CYM2005,96.139263803681,<1,3.850736196319,<1
CYP2005,>99,<1,<1,<1
CZE2005,>99,<1,<1,<1
DEU2005,>99,<1,<1,<1
DJI2005,75.5269644878306,14.7895513019012,8.33794926174894,1.34553494851931
DMA2005,94.4426640157915,<1,5.55733598420852,<1
DNK2005,>99,<1,<1,<1
DOM2005,92.560501429008,3.0628267903163,2.56694479889144,1.80972698178428
DZA2005,91.128253391014,5.43120578585767,3.09050027073684,<1
ECU2005,85.9430527454143,<1,6.4534980299167,6.8667739168544
EGY2005,98.3962203294697,<1,1.03652719512869,<1
ERI2005,48.4844084006916,20.1108881796477,21.4588653648387,9.94583805482199
ESH2005,-,-,-,-
ESP2005,>99,<1,<1,<1
EST2005,98.1780911832145,<1,1.82190881678552,<1
ETH2005,26.3163660068506,11.650235745896,36.5546755056764,25.478722741577
FIN2005,>99,<1,<1,<1
FJI2005,94.9370420416946,<1,1.97844584297098,2.25741721265428
FLK2005,-,-,-,-
FRA2005,>99,<1,<1,<1
FRO2005,>99,<1,<1,<1
FSM2005,90.7848492692736,<1,9.21515073072635,-
GAB2005,82.2020562871411,5.22957156875934,4.299643702313,8.2687284417866
GBR2005,>99,<1,<1,<1
GEO2005,95.2705537144306,<1,4.59892361559133,<1
GHA2005,70.3033002782999,9.37045610918481,6.78646628631529,13.5397773262
GIB2005,>99,<1,<1,<1
GIN2005,53.5466363484531,15.0901462904878,16.7479215881892,14.6152957728698
GLP2005,>99,<1,<1,<1
GMB2005,75.3638472217929,9.81609260655052,14.7524680243909,<1
GNB2005,57.4334953214658,4.76149873799469,35.6178864469444,2.18711949359515
GNQ2005,55.1317211538696,2.50636811498973,21.7641203249531,20.5977904061876
GRC2005,>99,<1,<1,<1
GRD2005,94.4692126571641,1.14739934401415,4.08338799882176,<1
GRL2005,>99,<1,<1,<1
GTM2005,88.4318670319565,<1,7.99349956573794,2.94032377120637
GUF2005,92.7588275498743,<1,7.24117245012572,<1
GUM2005,>99,<1,<1,<1
GUY2005,90.1787161377096,1.9791271575445,4.0492423433534,3.79291436139249
HKG2005,>99,<1,<1,<1
HND2005,88.075311809876,<1,9.45737661948111,2.18882065025187
HRV2005,98.675132965539,<1,<1,<1
HTI2005,59.7530302249497,7.62884634225033,22.5400948155059,10.078028617294
HUN2005,>99,<1,<1,<1
IDN2005,80.0618734021774,<1,16.2707530913186,3.03995025077312
IMN2005,-,-,-,-
IND2005,83.0367817028024,4.23554514583076,11.5624454869454,1.16522766442142
IRL2005,96.8858357694902,<1,3.11416423050984,<1
IRN2005,95.161000634786,2.11920855210126,2.41483828169637,<1
IRQ2005,85.2932859844944,1.2481919718784,5.03546638001777,8.42305566360943
ISL2005,>99,<1,<1,<1
ISR2005,>99,<1,<1,<1
ITA2005,>99,<1,<1,<1
JAM2005,93.069850837752,1.3332233544505,2.93910184478995,2.65782396300759
JOR2005,98.6181953473712,<1,1.11669887195801,<1
JPN2005,98.5413402058129,<1,1.45865979418708,<1
KAZ2005,91.9413654970705,1.17110100166058,5.60463129469283,1.2829022065761
KEN2005,51.1430915602267,7.48521512192604,14.7573411366717,26.6143521811755
KGZ2005,82.6625994147722,<1,3.81394676609392,12.5812299829932
KHM2005,59.8022578613588,<1,18.5640097889369,21.0137593946503
KIR2005,64.2307946096165,<1,35.2246699598404,<1
KNA2005,98.5121864058409,<1,1.48781359415909,<1
KOR2005,98.7011689015474,<1,1.29883109845257,<1
KWT2005,>99,<1,<1,<1
LAO2005,57.745839442934,1.21930486243314,22.9343442292119,18.1005114654209
LBN2005,86.6082723821516,6.9211794344268,6.32512818342156,<1
LBR2005,66.4636974813107,3.88168068713822,13.7288224097462,15.9257994218049
LBY2005,88.58191969321,<1,11.41808030679,<1
LCA2005,91.387151387498,1.73294162709065,6.87990698541138,<1
LIE2005,>99,<1,<1,<1
LKA2005,84.2877818898964,1.76353298864642,10.3018499282403,3.64683519321686
LSO2005,67.4772215254613,11.4102264980443,19.5330324946044,1.57951948189008
LTU2005,91.9138706271934,<1,8.0861293728066,<1
LUX2005,>99,<1,<1,<1
LVA2005,98.008884088551,<1,1.31273444083837,<1
MAC2005,>99,<1,<1,<1
MAF2005,>99,<1,<1,<1
MAR2005,69.5807164276535,4.88865761655356,23.4035638521254,2.12706210366755
MCO2005,>99,<1,<1,<1
MDA2005,84.6745046272972,1.45557762806376,13.8699177446391,<1
MDG2005,40.2552973589026,2.38655204243487,25.8091312912356,31.5490193074269
MDV2005,95.6587150998305,<1,4.08404560145431,<1
MEX2005,93.4067485824867,<1,4.24348597695526,1.94202932460382
MHL2005,88.6768506324111,10.8104642430352,<1,<1
MKD2005,96.9594603137634,2.39972458065021,<1,<1
MLI2005,57.7499626655854,4.69199439337105,33.8450500046093,3.71299293643423
MLT2005,>99,<1,<1,<1
MMR2005,55.2393218321691,15.3934871615764,14.739246224354,14.6279447819004
MNE2005,-,-,-,-
MNG2005,69.2018583021678,6.63108437104953,10.2691372047761,13.8979201220065
MNP2005,97.8891421929518,<1,2.1108578070482,<1
MOZ2005,30.0268645534793,8.12850725590722,46.0423503692915,15.8022778213219
MRT2005,48.7833430823827,18.3653906979408,28.5357737085204,4.31549251115608
MSR2005,98.0574964398989,<1,1.94250356010114,<1
MTQ2005,>99,<1,<1,<1
MUS2005,>99,<1,<1,<1
MWI2005,58.0226689907609,15.6445815936118,20.0651526691694,6.2675967464579
MYS2005,96.9579979151332,<1,1.89539193056353,<1
MYT2005,-,-,-,-
NAM2005,78.4318651214661,7.41156623110423,6.31135782742823,7.84521082000148
NCL2005,95.8050343322036,<1,4.1949656677964,<1
NER2005,40.8076339348269,7.50127112381867,48.8354616975252,2.85563324382924
NGA2005,52.0176713923367,8.49051464256141,20.594631065566,18.8971828995359
NIC2005,80.7870236509338,<1,14.2706863703856,4.04039748571224
NIU2005,>99,<1,<1,<1
NLD2005,>99,<1,<1,<1
NOR2005,>99,<1,<1,<1
NPL2005,82.731665320308,1.65873680319782,12.7766759854783,2.83292189101582
NRU2005,97.7223145875485,<1,2.27768541245149,<1
NZL2005,>99,<1,<1,<1
OMN2005,86.0602737315176,9.25388724707528,4.68192112160193,<1
PAK2005,87.9905798672017,3.21437996046943,4.53756598778913,4.2574741845397
PAN2005,91.0306750330875,<1,5.24254056178671,3.41658938134665
PER2005,83.9713814105883,1.10572695637765,9.24492775731505,5.67796387571903
PHL2005,87.9079574573496,2.99807253331065,6.81830067805816,2.27566933128162
PLW2005,>99,<1,<1,<1
PNG2005,32.7395779664836,1.36218828991884,18.0353335653879,47.8629001782097
POL2005,>99,<1,<1,<1
PRI2005,97.9506470076727,<1,2.04935299232733,<1
PRK2005,98.8654694870278,<1,<1,-
PRT2005,>99,<1,<1,<1
PRY2005,83.4038094172464,<1,14.6144364535832,1.90180303987655
PSE2005,92.6581125528945,<1,6.05984651312335,<1
PYF2005,>99,<1,<1,<1
QAT2005,>99,<1,<1,<1
REU2005,>99,<1,<1,<1
ROU2005,>99,<1,<1,<1
RUS2005,95.6594291305029,<1,2.93773429247703,<1
RWA2005,49.3504746837897,21.2902784443796,14.0977753061081,15.2614715657226
SAU2005,-,-,-,-
SDN2005,45.8190395908666,20.0465230100637,23.8522096640127,10.2822277350571
SEN2005,65.6736809272597,4.84577477596262,28.2332506966168,1.24729360016093
SGP2005,>99,<1,<1,<1
SHN2005,98.5,<1,1.49999999999997,<1
SLB2005,78.1097992602646,4.95942376951783,9.61012010236756,7.32065686785005
SLE2005,45.8700983836474,6.8408971039946,16.0078300276243,31.2811744847338
SLV2005,83.5728135392811,5.00406953943296,6.61870341004211,4.8044135112438
SMR2005,>99,<1,<1,<1
SOM2005,32.0742165756556,13.6378559675978,34.270773414206,20.0171540425406
SPM2005,-,-,-,-
SRB2005,89.6523725384607,9.76030552258686,<1,<1
SSD2005,-,-,-,-
STP2005,71.3668935067394,14.0454455768731,6.81149749825095,7.77616341813655
SUR2005,91.3567912547275,<1,2.27904000752027,5.82194718861829
SVK2005,97.9668220089089,2.03317693755548,<1,<1
SVN2005,>99,<1,<1,<1
SWE2005,>99,<1,<1,<1
SWZ2005,57.5976119971747,5.98662542266434,13.5768828730754,22.8388797070855
SXM2005,96.0664620107445,<1,3.93353798925554,<1
SYC2005,94.5371845478073,<1,1.6903027816937,3.772512670499
SYR2005,92.2966587839549,5.79761954317585,1.65985722652589,<1
TCA2005,-,-,-,-
TCD2005,41.5662155428041,11.1347379621562,40.323647213563,6.97539928147673
TGO2005,51.6495137358889,4.46109163064424,24.2740027195236,19.6153919139433
THA2005,95.9239842280519,<1,3.38146431537717,<1
TJK2005,62.9117102762344,3.77941253158671,5.21458313015354,28.0942940620254
TKL2005,98.6231271530893,<1,1.37687284691069,<1
TKM2005,90.5034339079961,1.81414705610224,1.13985460559126,6.54256443031039
TLS2005,55.1752221271839,5.95775079240278,32.3032414351693,6.563785645244
TON2005,98.179760420344,<1,<1,<1
TTO2005,93.994155375036,1.38573491144632,3.84565346157248,<1
TUN2005,90.5989322382182,3.59182040450256,5.33254031676586,<1
TUR2005,94.4720884049668,2.03315225419832,3.35758493791641,<1
TUV2005,98.9233576645894,<1,<1,<1
TZA2005,35.9811337940546,9.23550669753487,38.5010936052063,16.2822659032043
UGA2005,33.0370258975585,33.8675702353382,21.3835955974308,11.7118082696725
UKR2005,97.29496669472,1.19671040591694,1.48433859423984,<1
URY2005,97.457299940853,<1,1.80137750889317,<1
USA2005,98.8969742740372,<1,1.10302572596278,<1
UZB2005,89.7235452825978,4.78144968436275,1.40915146614837,4.08585356689109
VAT2005,-,-,-,-
VCT2005,96.2393291087159,<1,3.76067089128409,-
VEN2005,96.3422236087065,<1,1.5108821697564,1.66276244460894
VGB2005,97.2034246575344,<1,2.79657534246564,<1
VIR2005,98.7183271922181,<1,1.2816728077819,<1
VNM2005,84.8058439875053,<1,8.0446798623461,6.29852822748458
VUT2005,83.9968978882666,1.05482373315009,8.1281231544898,6.82015522409345
WLF2005,>99,<1,<1,<1
WSM2005,87.3410974952211,7.96684391659741,4.37878952604096,<1
YEM2005,44.9292142061865,19.762726000819,29.9669550959342,5.34110469706025
ZAF2005,87.1925788909373,2.82466640329029,3.54177934960152,6.44097535617089
ZMB2005,52.4191275757533,4.54239070870885,27.221297297438,15.8171844180999
ZWE2005,70.1631081415474,8.74674110382768,14.8641498686021,6.22600088602276
ABW2006,96.178914868247,<1,3.68975640689648,<1
AFG2006,38.5671193339185,4.83140222519474,35.8864336091193,20.7150448317675
AGO2006,47.1502307724816,17.5008056423408,11.3978549733702,23.9511086118075
AIA2006,96.7752508361204,<1,3.22474916387961,<1
ALB2006,89.5191349968004,7.32437022569868,2.6829960953692,<1
AND2006,>99,<1,<1,<1
ARE2006,>99,<1,<1,<1
ARG2006,97.6332141757066,<1,1.57671970920219,<1
ARM2006,96.9824019913165,1.28678685873194,1.46277005255579,<1
ASM2006,96.454335597746,<1,3.54566440225398,<1
ATG2006,-,-,-,-
AUS2006,>99,<1,<1,<1
AUT2006,>99,<1,<1,<1
AZE2006,80.8760045897352,5.35679227080982,6.65805627295808,7.10914686649687
BDI2006,54.1402304455378,19.5288417232271,14.6949728304627,11.6359550007724
BEL2006,>99,<1,<1,<1
BEN2006,63.436586737944,7.57291579305496,20.1784022612993,8.81209520770165
BES2006,>99,<1,<1,<1
BFA2006,55.4522332956733,15.5511414921175,24.4310060225362,4.56561918967303
BGD2006,95.8847117824058,1.08718480419574,1.28847113813018,1.73963227526827
BGR2006,>99,<1,<1,<1
BHR2006,>99,<1,<1,<1
BHS2006,98.5020815654256,<1,1.49791843457444,<1
BIH2006,96.9413764053532,2.22611714317553,<1,<1
BLM2006,>99,<1,<1,<1
BLR2006,98.3110021113923,1.34898127659441,<1,<1
BLZ2006,91.3353803403276,1.13933818013206,5.64241402850838,1.88286745103199
BMU2006,>99,<1,<1,<1
BOL2006,84.8844138580423,<1,4.83027603147416,10.0039856743957
BRA2006,95.3841881864926,<1,2.89589583639933,1.12217195703559
BRB2006,98.3844319723097,<1,1.34832062827226,<1
BRN2006,>99,<1,<1,<1
BTN2006,88.9789644735717,1.82633962114076,3.15667162968203,6.03802427560546
BWA2006,77.4073703599859,18.7152536296926,1.57870130947164,2.29867470084985
CAF2006,52.0363867203351,13.5450351466153,28.7595216364238,5.65905649662575
CAN2006,>99,<1,<1,<1
CHE2006,>99,<1,<1,<1
CHL2006,97.3573221347286,<1,2.64267786527144,<1
CHN2006,84.8656287015905,<1,12.4658539770228,2.03657480452806
CIV2006,71.326376049963,8.37395470309971,14.8151686407801,5.48450060615719
CMR2006,60.6096169460461,8.54890318807481,22.3870012145711,8.45447865130798
COD2006,37.2526545744487,11.3108184635741,36.8702427426275,14.5662842193497
COG2006,61.6425661631839,10.0375112778682,20.6289582420673,7.69096431688053
COK2006,>99,<1,<1,<1
COL2006,93.7365220800179,<1,3.50430240158219,2.59599630333451
COM2006,86.6815099521752,5.26975741276299,6.81532200713636,1.23341062792544
CPV2006,81.2305336255711,10.8241543642018,7.66844720958239,<1
CRI2006,96.8432839776983,<1,1.24000849359738,1.64663984297341
CUB2006,92.5712507526727,3.02776411573971,3.81243604899444,<1
CUW2006,>99,<1,<1,<1
CYM2006,96.1015337423313,<1,3.8884662576687,<1
CYP2006,>99,<1,<1,<1
CZE2006,>99,<1,<1,<1
DEU2006,>99,<1,<1,<1
DJI2006,75.5441214032279,14.7849486781728,8.25034967642319,1.42058024217607
DMA2006,94.5649130217133,<1,5.43508697828671,<1
DNK2006,>99,<1,<1,<1
DOM2006,92.913697850273,2.85792040877981,2.43705808835848,1.79132365258872
DZA2006,91.3709555341436,5.40927872915896,2.89188512848552,<1
ECU2006,86.661280805982,<1,6.12684711596553,6.52544268338008
EGY2006,98.426743408475,<1,1.0323668145072,<1
ERI2006,48.8594940550192,19.7657098988982,20.2568030858793,11.1179929602032
ESH2006,-,-,-,-
ESP2006,>99,<1,<1,<1
EST2006,98.344536613704,<1,1.65546338629605,<1
ETH2006,27.8082946441902,12.629000878121,35.3530601116252,24.2096443660636
FIN2006,>99,<1,<1,<1
FJI2006,94.9596473119568,<1,1.98154968414415,2.23533691569801
FLK2006,-,-,-,-
FRA2006,>99,<1,<1,<1
FRO2006,>99,<1,<1,<1
FSM2006,90.7238894364172,<1,2.27611056358276,7
GAB2006,82.4941038355644,5.52171834449432,4.24875072427232,7.73542709566898
GBR2006,>99,<1,<1,<1
GEO2006,95.4255949594501,<1,4.4521318792113,<1
GHA2006,71.3628223620326,9.25036771132821,6.47429234887704,12.9125175777621
GIB2006,>99,<1,<1,<1
GIN2006,54.2487288694591,15.2824848903278,16.2639048292343,14.2048814109788
GLP2006,>99,<1,<1,<1
GMB2006,75.9901487166188,9.61800890172031,14.326189380173,<1
GNB2006,57.8147597912603,5.28922835569611,34.7939975115012,2.10201434154236
GNQ2006,56.1005772869023,2.55268148962419,22.7355388985725,18.611202324901
GRC2006,>99,<1,<1,<1
GRD2006,94.7015276267326,1.15022098332064,3.48158472328015,<1
GRL2006,>99,<1,<1,<1
GTM2006,88.8063187940228,<1,7.66956185907167,2.85644135516396
GUF2006,92.8588282060147,<1,7.14117179398532,<1
GUM2006,>99,<1,<1,<1
GUY2006,90.5061314085982,2.0085578968307,3.86008805654149,3.62522263802965
HKG2006,>99,<1,<1,<1
HND2006,88.587372078387,<1,9.07889509438344,2.00742125477106
HRV2006,98.6800083674408,<1,<1,<1
HTI2006,60.2473792119938,7.78672656656433,22.9316023959836,9.03429182545823
HUN2006,>99,<1,<1,<1
IDN2006,80.9767562559622,<1,15.4900017309288,2.88757886943748
IMN2006,-,-,-,-
IND2006,83.6659240960625,4.23725761180957,10.9707873884139,1.12603090371394
IRL2006,96.8195960916376,<1,3.18040390836236,<1
IRN2006,95.3480173466701,2.10452337455231,2.27443812792407,<1
IRQ2006,86.1815088804464,1.23758865135204,4.70447233518647,7.87643013301511
ISL2006,>99,<1,<1,<1
ISR2006,>99,<1,<1,<1
ITA2006,>99,<1,<1,<1
JAM2006,92.7061552592745,1.84190569222213,2.86089140849227,2.59104764001115
JOR2006,98.6578939817567,<1,1.08436707597934,<1
JPN2006,98.5785528287251,<1,1.42144717127492,<1
KAZ2006,92.2865657278416,1.23400739676417,5.30638702186082,1.17303985353341
KEN2006,51.8573012461913,7.56988418595945,14.4268325680818,26.1459819997675
KGZ2006,83.2016848450411,1.05923063391376,3.65887166975401,12.0802128512911
KHM2006,61.0435915393988,1.07709853464365,17.6483091752491,20.2310007507085
KIR2006,65.0064925331894,<1,34.4480039343679,<1
KNA2006,98.5246448716616,<1,1.47535512833839,<1
KOR2006,98.7011689015474,<1,1.29883109845255,<1
KWT2006,>99,<1,<1,<1
LAO2006,59.8096024143336,1.37354672305346,22.0676550399367,16.7491958226762
LBN2006,87.0487335748148,6.95637827703705,5.84946814814811,<1
LBR2006,67.0665699495134,4.18918037949188,13.1803707711719,15.5638788998228
LBY2006,89.4518892397925,<1,10.5481107602075,<1
LCA2006,91.7673035899839,1.73568671633908,6.49700969367699,<1
LIE2006,>99,<1,<1,<1
LKA2006,84.5768309160413,1.76587812795917,10.1069156933084,3.55037526269117
LSO2006,67.8645033042361,11.3912032789261,18.9063193440823,1.8379740727555
LTU2006,92.3892460143079,<1,7.61075398569213,<1
LUX2006,>99,<1,<1,<1
LVA2006,98.0601767778274,<1,1.26171463292854,<1
MAC2006,>99,<1,<1,<1
MAF2006,>99,<1,<1,<1
MAR2006,70.6676089659344,4.81937460351884,22.5676257225713,1.9453907079755
MCO2006,>99,<1,<1,<1
MDA2006,85.100053203952,1.45956939357364,13.4403774024744,<1
MDG2006,41.0378421311969,2.48529028493264,26.171383994583,30.3054835892875
MDV2006,95.9945571824833,<1,3.74933625199358,<1
MEX2006,93.9533047726709,<1,3.98123693271693,1.7996112783947
MHL2006,88.5595194571216,10.8368148785378,<1,<1
MKD2006,97.0165477785083,2.34421766757563,<1,<1
MLI2006,59.3326832976711,4.71797828408111,32.4357543539482,3.51358406429962
MLT2006,>99,<1,<1,<1
MMR2006,56.8017092189817,14.6125296055697,14.1769764787338,14.4087846967148
MNE2006,95.1859673036858,3.10980439197316,1.52023542615843,<1
MNG2006,70.4564922690515,6.67781695942719,9.76985389053288,13.0958368809885
MNP2006,98.098246312505,<1,1.90175368749499,<1
MOZ2006,31.6744358371789,8.46827032544449,44.3424808347633,15.5148130026133
MRT2006,50.3993782607608,18.0499116485794,27.5536854563102,3.9970246343496
MSR2006,98.0588288520442,<1,1.94117114795581,<1
MTQ2006,>99,<1,<1,<1
MUS2006,>99,<1,<1,<1
MWI2006,58.8474613731577,15.9549347052818,19.1850908344488,6.01251308711172
MYS2006,96.9670360851847,<1,1.90682299688308,<1
MYT2006,97.4211007422982,<1,2.57889925770178,-
NAM2006,78.9370961710911,7.41057622356048,6.13657760678465,7.51574999856378
NCL2006,96.0383867482015,<1,3.9616132517985,<1
NER2006,41.3997749332035,8.08301058374867,47.6625454342025,2.85466904884535
NGA2006,53.6095346466067,8.38418704893565,20.0624638783487,17.9438144261089
NIC2006,80.8357507918115,<1,14.2336037099989,3.97307599674127
NIU2006,98.9454816671798,<1,1.05451833282018,<1
NLD2006,>99,<1,<1,<1
NOR2006,>99,<1,<1,<1
NPL2006,83.3170381280125,1.80292889942126,12.1559297033864,2.72410326917983
NRU2006,97.6504187535241,<1,2.34958124647585,<1
NZL2006,>99,<1,<1,<1
OMN2006,86.4235170420893,9.20625152696779,4.35805565518486,<1
PAK2006,88.1440617187268,3.29627054463138,4.49375357251477,4.06591416412707
PAN2006,91.2311405700682,<1,5.03242808619492,3.27681276208532
PER2006,84.7040840155234,1.0801803439149,8.85399639699807,5.36173924356365
PHL2006,88.300211308836,2.99272875579152,6.60318995350267,2.10386998186981
PLW2006,>99,<1,<1,<1
PNG2006,33.7706619827124,1.40018077411171,18.528556612918,46.3006006302578
POL2006,>99,<1,<1,<1
PRI2006,98.0981272826087,<1,1.90187271739126,<1
PRK2006,98.4923397809476,<1,<1,-
PRT2006,>99,<1,<1,<1
PRY2006,84.7343030109567,<1,13.4399684447262,1.72505531309969
PSE2006,93.0576535423239,<1,5.72257980617819,<1
PYF2006,>99,<1,<1,<1
QAT2006,>99,<1,<1,<1
REU2006,>99,<1,<1,<1
ROU2006,>99,<1,<1,<1
RUS2006,95.739075854412,<1,2.85847845270873,<1
RWA2006,50.2280357734339,21.2181556979598,13.8792889966269,14.6745195319794
SAU2006,-,-,-,-
SDN2006,46.9340172529745,20.5780522377423,22.6774981027909,9.81043240649227
SEN2006,66.911108985333,4.77712728640144,27.1362471319171,1.17551659634847
SGP2006,>99,<1,<1,<1
SHN2006,98.5,<1,1.49999999999997,<1
SLB2006,77.1528573983775,5.05890118707807,10.6049672738935,7.18327414065093
SLE2006,47.0291549762346,6.90836117646151,16.081977255525,29.9805065917789
SLV2006,84.74156283604,4.59042721974224,6.08021828607021,4.58779165814759
SMR2006,>99,<1,<1,<1
SOM2006,33.8236567371781,14.697713216426,32.8081923835,18.670437662896
SPM2006,-,-,-,-
SRB2006,90.0188988119915,9.40269770470416,<1,<1
SSD2006,-,-,-,-
STP2006,71.8708584899915,14.4384174470302,6.34673510214039,7.34398896083788
SUR2006,91.7904999411481,<1,2.15327192700383,5.4819810935057
SVK2006,97.9636539676569,2.03634803005895,<1,<1
SVN2006,>99,<1,<1,<1
SWE2006,>99,<1,<1,<1
SWZ2006,58.4203102022392,6.25336682994994,13.2427092317324,22.0836137360784
SXM2006,95.9720516756204,<1,4.02794832437962,<1
SYC2006,94.6626284818859,<1,1.56485884761509,3.772512670499
SYR2006,92.4312099355167,5.7946548350759,1.58892868129552,<1
TCA2006,-,-,-,-
TCD2006,42.1612373131913,11.2415808689659,39.6003818427052,6.99679997513764
TGO2006,52.8631440554872,4.58155236974244,23.6088180208171,18.9464855539532
THA2006,96.2628445210942,<1,3.05568760983161,<1
TJK2006,64.2114185120741,3.73501210415689,5.08828659226058,26.9652827915085
TKL2006,98.7065540377804,<1,1.29344596221961,<1
TKM2006,91.2381898657299,1.73280617115544,1.04527467020921,5.98372929290546
TLS2006,56.6812454516609,6.11896067236677,30.8359384901751,6.36385538579722
TON2006,98.2169550462649,<1,<1,<1
TTO2006,94.3515490612168,1.41561218702624,3.53292475973498,<1
TUN2006,90.8728219523406,3.61738625243491,5.07046715181101,<1
TUR2006,94.6677536405168,2.03273141131873,3.15567694340688,<1
TUV2006,98.9444398185269,<1,<1,<1
TZA2006,37.4799927901342,9.67256351123752,36.8123424114236,16.0351012872047
UGA2006,34.4326103679449,33.5549057835099,20.753552938632,11.2589309099132
UKR2006,96.8250032006158,1.71947155286231,1.42706160528241,<1
URY2006,97.6603940754754,<1,1.61972092711616,<1
USA2006,98.9038131746627,<1,1.09618682533734,<1
UZB2006,90.1922191902214,4.59005243341921,1.30641788451368,3.91131049184572
VAT2006,-,-,-,-
VCT2006,96.3994063695659,<1,3.60059363043406,-
VEN2006,96.1651287487491,<1,1.72443373523734,1.62719566300481
VGB2006,97.5835616438358,<1,2.41643835616423,<1
VIR2006,98.7183217543681,<1,1.28167824563187,<1
VNM2006,85.6291833330873,<1,7.73577834847644,5.80858621972538
VUT2006,84.4565689198112,1.02496808228774,7.77020882486595,6.74825417303512
WLF2006,>99,<1,<1,<1
WSM2006,87.5902548209258,7.98509889877203,4.12472029923499,<1
YEM2006,46.0758264900103,20.4101086108218,28.3639101318216,5.15015476734628
ZAF2006,87.6937845213008,2.8243918605827,3.37784994710299,6.10397367101347
ZMB2006,53.5051766623271,4.67598358397342,26.6491901637047,15.1696495899948
ZWE2006,69.6388051052948,9.12052436858127,14.96843155232,6.27223897380393
ABW2007,96.4605996203701,<1,3.40145304075882,<1
AFG2007,41.0836738960922,4.85421973613503,34.2860818416512,19.7760245261215
AGO2007,47.9614692762391,16.8331795613027,12.0270535162059,23.1782976462523
AIA2007,96.876254180602,<1,3.12374581939801,<1
ALB2007,90.0041903832584,6.87801937830883,2.71190958353672,<1
AND2007,>99,<1,<1,<1
ARE2007,>99,<1,<1,<1
ARG2007,97.8403601049127,<1,1.4230101551338,<1
ARM2007,97.2683671383451,1.14323646709858,1.30848477206886,<1
ASM2007,96.7080097990101,<1,3.29199020098992,<1
ATG2007,-,-,-,-
AUS2007,>99,<1,<1,<1
AUT2007,>99,<1,<1,<1
AZE2007,82.147139457549,4.91775188226811,6.37607352775789,6.55903513242501
BDI2007,54.730870293527,19.5389806720306,14.7212681912702,11.0088808431722
BEL2007,>99,<1,<1,<1
BEN2007,63.7149109429296,7.60452849010753,20.2685031500733,8.41205741688953
BES2007,>99,<1,<1,<1
BFA2007,54.9708726323817,16.5646923374943,24.2146386900476,4.24979634007646
BGD2007,96.0570984545243,1.08028052557758,1.19984076498589,1.66278025491229
BGR2007,>99,<1,<1,<1
BHR2007,>99,<1,<1,<1
BHS2007,98.5448458911939,<1,1.45515410880613,<1
BIH2007,96.8773942746662,2.41446914683453,<1,<1
BLM2007,>99,<1,<1,<1
BLR2007,98.3051427140534,1.33776538306742,<1,<1
BLZ2007,91.9862777822027,1.14818829895046,5.18292390771832,1.68261001112856
BMU2007,>99,<1,<1,<1
BOL2007,85.535458269738,<1,4.60435841122558,9.59045397289687
BRA2007,95.6776268688402,<1,2.55785177648682,1.16834797015475
BRB2007,98.3944333912566,<1,1.33829204188483,<1
BRN2007,>99,<1,<1,<1
BTN2007,89.9867722230308,1.7721737912567,2.8110748600478,5.42997912566472
BWA2007,78.8983728293753,17.3620092181033,1.59642141978362,2.14319653273773
CAF2007,50.9129856057539,14.4222808398785,29.1487747873555,5.51595876701199
CAN2007,>99,<1,<1,<1
CHE2007,>99,<1,<1,<1
CHL2007,97.602715506187,<1,2.39728449381302,<1
CHN2007,85.8774230526273,<1,11.5841565985,1.86062473038137
CIV2007,71.4332608666322,8.36750737865841,14.7303827773035,5.46884897740582
CMR2007,61.2706157127257,8.89547068025593,21.6855207292673,8.14839287775105
COD2007,37.1760567323265,11.9992349891742,36.7428284766879,14.0818798018115
COG2007,62.7068121458873,10.1516206693817,19.565283698761,7.57628348597003
COK2007,>99,<1,<1,<1
COL2007,94.014341189398,<1,3.26940119733703,2.55034103585943
COM2007,85.8569961968811,5.98374083568572,7.00535838104206,1.15390458639111
CPV2007,81.6867082827309,10.7756314368654,7.28785649419567,<1
CRI2007,97.1768756785301,<1,1.10442394568191,1.45090805764157
CUB2007,92.7000365634027,3.03112972445065,3.70377803724588,<1
CUW2007,>99,<1,<1,<1
CYM2007,96.0638036809816,<1,3.92619631901839,<1
CYP2007,>99,<1,<1,<1
CZE2007,>99,<1,<1,<1
DEU2007,>99,<1,<1,<1
DJI2007,75.5617207584813,14.7804514181457,8.16255868825399,1.495269135119
DMA2007,94.6871620276351,<1,5.31283797236492,<1
DNK2007,>99,<1,<1,<1
DOM2007,93.2516903933828,2.66161735845201,2.31531652487122,1.77137572329402
DZA2007,91.6092319914834,5.38728666194793,2.69711447216347,<1
ECU2007,87.3793619728247,<1,5.79825892501876,6.18701143030978
EGY2007,98.4565570321653,<1,1.02865128567786,<1
ERI2007,49.24695322535,19.4222504124091,19.0792888318772,12.2515075303637
ESH2007,-,-,-,-
ESP2007,>99,<1,<1,<1
